summary_level,slide,cell_state,feature_type,marker_family,marker,display_marker,available,n_cells,n_other,mean_value,median_value,pct_detected,other_mean_value,delta_mean_value,log2_fc_raw_vs_other
slide,slide6,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT5,KRT5,TRUE,9566,79438,0.05661591670999,0,0.0764164750156805,0.0275301875656867,0.0290857291443033,0.570317008138715
slide,slide6,TGF/EMT stromal-interface,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,9566,79438,0.0994892624657259,0,0.11896299393686,0.0552099576940696,0.0442793047716564,0.652575502365766
slide,slide6,TGF/EMT stromal-interface,gene,tumor_epithelial,S100A2,S100A2,TRUE,9566,79438,0.0929267468136631,0,0.120426510558227,0.0491251171157632,0.0438016296979,0.634677552717058
slide,slide6,TGF/EMT stromal-interface,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,9566,79438,,,,,,
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,PTPRC,PTPRC,TRUE,9566,79438,0.0945403342195713,0,0.116140497595651,0.127757201276821,-0.0332168670572497,-0.397793653945764
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,LYZ,LYZ,TRUE,9566,79438,0.822203052432294,0,0.49278695379469,0.784966941920874,0.0372361105114194,0.174769818731981
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,CD68,CD68,TRUE,9566,79438,0.512486316125232,0,0.456512648965085,0.370604382644762,0.141881933480469,0.46610287886767
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,CD163,CD163,TRUE,9566,79438,0.101461859704184,0,0.122621785490278,0.0942725371956907,0.00718932250849355,-0.0294846549430674
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,CD14,CD14,TRUE,9566,79438,0.15015494406703,0,0.169558854275559,0.142613306269743,0.00754163779728692,0.0225589591612059
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,C1QA,C1QA,TRUE,9566,79438,0.191013347658829,0,0.204787790089902,0.156544905632275,0.0344684420265541,0.209318096680788
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,C1QB,C1QB,TRUE,9566,79438,0.197159618144573,0,0.195902153460171,0.177332034139124,0.0198275840054492,0.081887487796165
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,APOE,APOE,FALSE,9566,79438,,,,,,
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,9566,79438,0.486845045452313,0,0.418879364415639,0.399480054297922,0.087364991154391,0.274154115052768
slide,slide6,TGF/EMT stromal-interface,gene,immune_myeloid,CD74,CD74,TRUE,9566,79438,1.11018618067799,0.693147180559945,0.637988710014635,0.999658124386672,0.110528056291314,0.342207402987574
slide,slide6,TGF/EMT stromal-interface,gene,t_cell,CD3D,CD3D,TRUE,9566,79438,0.051767997614966,0,0.0682625966966339,0.0469928359465905,0.00477516166837552,0.0540593663474185
slide,slide6,TGF/EMT stromal-interface,gene,t_cell,CD3E,CD3E,TRUE,9566,79438,0.0662504098189269,0,0.0877064603805143,0.0583709761992392,0.0078794336196877,0.0969125854904003
slide,slide6,TGF/EMT stromal-interface,gene,t_cell,CD4,CD4,TRUE,9566,79438,0.0874774715991718,0,0.114049759565126,0.0738811119276582,0.0135963596715135,0.142992002371537
slide,slide6,TGF/EMT stromal-interface,gene,t_cell,CD8A,CD8A,TRUE,9566,79438,0.045122456939637,0,0.0581225172485888,0.0426820162940319,0.00244044064560506,-0.00386687819237159
slide,slide6,TGF/EMT stromal-interface,gene,t_cell,CD8B,CD8B,TRUE,9566,79438,0.0358470563878314,0,0.0494459544219109,0.0250657679034425,0.0107812884843889,0.238218947258785
slide,slide6,TGF/EMT stromal-interface,gene,t_cell,TRAC,TRAC,FALSE,9566,79438,,,,,,
slide,slide6,TGF/EMT stromal-interface,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,9566,79438,1.0280502324892,1.18322729839736,,-0.123798793071222,1.15184902556043,
slide,slide6,TGF/EMT stromal-interface,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,9566,79438,0.698951610449445,0.596518586272883,,-0.0841684219839294,0.783120032433374,
slide,slide6,TGF/EMT stromal-interface,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,9566,79438,0.200903547156562,-0.368721956586204,,-0.0241929974583913,0.225096544614954,
slide,slide6,TGF/EMT stromal-interface,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,9566,79438,0.190397415057759,-0.349412114436563,,-0.0229278389743259,0.213325254032084,
slide,slide6,TGF/EMT stromal-interface,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,9566,79438,0.0616721825126659,-0.120005634733841,,-0.00742662325229936,0.0690988057649653,
slide,slide6,TGF/EMT stromal-interface,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,9566,79438,0.197799625723593,0.0339071158222922,,-0.0238192202682833,0.221618845991876,
slide,slide6,TGF/EMT stromal-interface,module_score,t_cell,score_t_cell,T cell module,TRUE,9566,79438,0.0372988600995276,-0.250053948479094,,-0.00449156443656771,0.0417904245360954,
slide,slide6,tumor epithelial-like,gene,caf_matrix,ACTA2,ACTA2,TRUE,20712,68292,0.0848180581786307,0,0.106846272692159,0.210860903896758,-0.126042845718127,-1.2497145937017
slide,slide6,tumor epithelial-like,gene,caf_matrix,TAGLN,TAGLN,TRUE,20712,68292,0.247889384591617,0,0.254972962533797,0.705430634090597,-0.457541249498981,-1.91269439185388
slide,slide6,tumor epithelial-like,gene,caf_matrix,COL1A1,COL1A1,TRUE,20712,68292,0.66897681962977,0.693147180559945,0.571166473541908,1.21402864302401,-0.545051823394243,-1.67078405485852
slide,slide6,tumor epithelial-like,gene,caf_matrix,COL1A2,COL1A2,TRUE,20712,68292,0.384939867330018,0,0.365633449208189,0.992590701317716,-0.607650833987698,-2.04946064611821
slide,slide6,tumor epithelial-like,gene,caf_matrix,COL3A1,COL3A1,TRUE,20712,68292,0.46458240338991,0,0.425453843182696,1.15389192031373,-0.689309516923821,-2.07665114045784
slide,slide6,tumor epithelial-like,gene,caf_matrix,DCN,DCN,TRUE,20712,68292,0.105383081110004,0,0.127896871378911,0.408254668950636,-0.302871587840632,-2.05204643089895
slide,slide6,tumor epithelial-like,gene,caf_matrix,LUM,LUM,TRUE,20712,68292,0.121193762547319,0,0.131035148706064,0.477818269401334,-0.356624506854015,-2.12002416624932
slide,slide6,tumor epithelial-like,gene,caf_matrix,FN1,FN1,TRUE,20712,68292,0.252517166169483,0,0.255552336809579,0.773636062885907,-0.521118896716424,-2.0630506607622
slide,slide6,tumor epithelial-like,gene,caf_matrix,POSTN,POSTN,FALSE,20712,68292,,,,,,
slide,slide6,tumor epithelial-like,gene,caf_matrix,MMP2,MMP2,TRUE,20712,68292,0.106049152333375,0,0.130745461568173,0.367724095637001,-0.261674943303625,-1.89143276992251
slide,slide6,tumor epithelial-like,gene,caf_matrix,PDPN,PDPN,FALSE,20712,68292,,,,,,
slide,slide6,tumor epithelial-like,gene,tgfb_emt,TGFB1,TGFB1,TRUE,20712,68292,0.0906707093707197,0,0.115971417535728,0.14887404966841,-0.0582033402976902,-0.606554652936959
slide,slide6,tumor epithelial-like,gene,tgfb_emt,TGFB2,TGFB2,TRUE,20712,68292,0.102708837895172,0,0.130455774430282,0.0509744639106585,0.0517343739845131,0.714846322110681
slide,slide6,tumor epithelial-like,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,20712,68292,0.0629405616316769,0,0.0806295867130166,0.123254715422403,-0.0603141537907262,-0.754369666699239
slide,slide6,tumor epithelial-like,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,20712,68292,0.378711098566318,0,0.404934337582078,0.147154899447751,0.231556199118568,1.3120975413329
slide,slide6,tumor epithelial-like,gene,tgfb_emt,VIM,VIM,TRUE,20712,68292,0.315419122099944,0,0.307502896871379,0.933907747279645,-0.618488625179701,-1.91232823702128
slide,slide6,tumor epithelial-like,gene,tgfb_emt,ZEB1,ZEB1,FALSE,20712,68292,,,,,,
slide,slide6,tumor epithelial-like,gene,tgfb_emt,SNAI1,SNAI1,TRUE,20712,68292,0.0536002142015665,0,0.0724217844727694,0.0476367583710112,0.00596345583055529,0.0798658577111544
slide,slide6,tumor epithelial-like,gene,tgfb_emt,SNAI2,SNAI2,TRUE,20712,68292,0.0921945883527869,0,0.113847045191194,0.0907924213069778,0.00140216704580909,-0.00121841508980919
slide,slide6,tumor epithelial-like,gene,tgfb_emt,MMP2,MMP2,TRUE,20712,68292,0.106049152333375,0,0.130745461568173,0.367724095637001,-0.261674943303625,-1.89143276992251
slide,slide6,tumor epithelial-like,gene,tgfb_emt,MMP9,MMP9,TRUE,20712,68292,0.0398274488258076,0,0.0534472769409038,0.0313049205352935,0.00852252829051412,0.107356605425012
slide,slide6,tumor epithelial-like,gene,tgfb_emt,ITGA5,ITGA5,TRUE,20712,68292,0.103099572317716,0,0.132724990343762,0.196921161008866,-0.0938215886911499,-0.958478582332377
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,EPCAM,EPCAM,TRUE,20712,68292,1.26298282716265,1.38629436111989,0.827732715334106,0.122235522886357,1.14074730427629,3.57283364724186
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,KRT8,KRT8,TRUE,20712,68292,2.16583299641414,2.19722457733622,0.961664735419081,0.305878234314937,1.85995476209921,3.51406518909969
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,KRT18,KRT18,TRUE,20712,68292,1.15386218851925,1.09861228866811,0.819042101197374,0.152368329638801,1.00149385888045,3.18523812337913
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,KRT19,KRT19,TRUE,20712,68292,1.70379943492157,1.79175946922806,0.918163383545771,0.178367420402789,1.52543201451879,3.63609050389764
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,MSLN,MSLN,FALSE,20712,68292,,,,,,
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,KRT17,KRT17,TRUE,20712,68292,0.980362847416199,1.09861228866811,0.710264580919274,0.114373204091299,0.8659896433249,3.20913818744601
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,KRT5,KRT5,TRUE,20712,68292,0.0547632657547445,0,0.0744013132483584,0.0233449619103045,0.03141830384444,0.638165671350472
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,20712,68292,0.139896174386855,0,0.167294322132097,0.0357282454774804,0.104167928909375,1.43636524059398
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,S100A2,S100A2,TRUE,20712,68292,0.113881540407586,0,0.144747006566242,0.0356209197056695,0.0782606207019161,1.15037815586641
slide,slide6,tumor epithelial-like,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,20712,68292,,,,,,
slide,slide6,tumor epithelial-like,gene,immune_myeloid,PTPRC,PTPRC,TRUE,20712,68292,0.0653215430782941,0,0.0841541135573581,0.142040203712512,-0.0767186606342183,-0.958301362159417
slide,slide6,tumor epithelial-like,gene,immune_myeloid,LYZ,LYZ,TRUE,20712,68292,1.59788839697573,1.6094379124341,0.880986867516416,0.543635182066954,1.05425321490878,1.71727011860834
slide,slide6,tumor epithelial-like,gene,immune_myeloid,CD68,CD68,TRUE,20712,68292,0.497223784744344,0,0.47141753572808,0.35207661247238,0.145147172271965,0.323733833653452
slide,slide6,tumor epithelial-like,gene,immune_myeloid,CD163,CD163,TRUE,20712,68292,0.0772298858421852,0,0.102162997296253,0.100448377029786,-0.0232184911876011,-0.514639464331132
slide,slide6,tumor epithelial-like,gene,immune_myeloid,CD14,CD14,TRUE,20712,68292,0.101221959914097,0,0.123937813827733,0.15622311229222,-0.0550011523781222,-0.673844722695137
slide,slide6,tumor epithelial-like,gene,immune_myeloid,C1QA,C1QA,TRUE,20712,68292,0.102993718702233,0,0.121813441483198,0.177614391078902,-0.0746206723766684,-0.833903976551426
slide,slide6,tumor epithelial-like,gene,immune_myeloid,C1QB,C1QB,TRUE,20712,68292,0.101043761867066,0,0.11428157589803,0.203246538969778,-0.102202777102712,-1.05834956634114
slide,slide6,tumor epithelial-like,gene,immune_myeloid,APOE,APOE,FALSE,20712,68292,,,,,,
slide,slide6,tumor epithelial-like,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,20712,68292,0.508724994625593,0,0.492806102742372,0.378585254047763,0.13013974057783,0.12063451238506
slide,slide6,tumor epithelial-like,gene,immune_myeloid,CD74,CD74,TRUE,20712,68292,1.70212961131403,1.79175946922806,0.90421011973735,0.802090648682979,0.900038962631047,1.2090063361848
slide,slide6,tumor epithelial-like,gene,t_cell,CD3D,CD3D,TRUE,20712,68292,0.0495371682392113,0,0.0660486674391657,0.0468900565006074,0.00264711173860398,0.00368609532069776
slide,slide6,tumor epithelial-like,gene,t_cell,CD3E,CD3E,TRUE,20712,68292,0.0701150161587191,0,0.0943897257628428,0.0559128860329706,0.0142021301257485,0.17566988594395
slide,slide6,tumor epithelial-like,gene,t_cell,CD4,CD4,TRUE,20712,68292,0.0767527581011651,0,0.102500965623793,0.0749146918648694,0.00183806623629575,-0.031349238835504
slide,slide6,tumor epithelial-like,gene,t_cell,CD8A,CD8A,TRUE,20712,68292,0.0508491728550916,0,0.0674971031286211,0.0405468776031631,0.0103022952519284,0.101599436709743
slide,slide6,tumor epithelial-like,gene,t_cell,CD8B,CD8B,TRUE,20712,68292,0.0432735634268308,0,0.0596272692159135,0.0210537891176587,0.0222197743091721,0.48617322780639
slide,slide6,tumor epithelial-like,gene,t_cell,TRAC,TRAC,FALSE,20712,68292,,,,,,
slide,slide6,tumor epithelial-like,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,20712,68292,-0.411991377062383,-0.512593589160568,,0.124951171465415,-0.536942548527798,
slide,slide6,tumor epithelial-like,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,20712,68292,-0.0736096645375291,-0.158902393386473,,0.0223247726219953,-0.0959344371595244,
slide,slide6,tumor epithelial-like,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,20712,68292,1.2746021432864,1.22106104349771,,-0.386568845424764,1.66117098871117,
slide,slide6,tumor epithelial-like,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,20712,68292,0.598832306226954,0.46297116538189,,-0.181617388955846,0.7804496951828,
slide,slide6,tumor epithelial-like,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,20712,68292,0.0145451997322635,-0.0721931865375287,,-0.00441135384605279,0.0189565535783163,
slide,slide6,tumor epithelial-like,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,20712,68292,0.415588069976202,0.344145033382658,,-0.126041997676845,0.541630067653047,
slide,slide6,tumor epithelial-like,module_score,t_cell,score_t_cell,T cell module,TRUE,20712,68292,0.0464486429613279,-0.250053948479094,,-0.0140872180198999,0.0605358609812278,
slide,slide6,immune-like,gene,caf_matrix,ACTA2,ACTA2,TRUE,25564,63440,0.146963526574381,0,0.163393835080582,0.195458525797063,-0.0484949992226822,-0.384102938402683
slide,slide6,immune-like,gene,caf_matrix,TAGLN,TAGLN,TRUE,25564,63440,0.54257189615132,0,0.420513221718041,0.621677897915579,-0.0791060017642585,-0.259807500969445
slide,slide6,immune-like,gene,caf_matrix,COL1A1,COL1A1,TRUE,25564,63440,0.923041041083386,0.693147180559945,0.573071506806447,1.15333655112409,-0.230295510040699,-0.538834994339586
slide,slide6,immune-like,gene,caf_matrix,COL1A2,COL1A2,TRUE,25564,63440,0.716933537406466,0,0.477781254889689,0.905283571189626,-0.18835003378316,-0.543088002245627
slide,slide6,immune-like,gene,caf_matrix,COL3A1,COL3A1,TRUE,25564,63440,0.860341807215706,0.693147180559945,0.53802221874511,1.04713492751284,-0.186793120297137,-0.461367600410831
slide,slide6,immune-like,gene,caf_matrix,DCN,DCN,TRUE,25564,63440,0.288430980865813,0,0.275113440776091,0.357657197873166,-0.0692262170073528,-0.343505639202468
slide,slide6,immune-like,gene,caf_matrix,LUM,LUM,TRUE,25564,63440,0.348935050628638,0,0.300618056642153,0.413322112698069,-0.0643870620694309,-0.302458724130705
slide,slide6,immune-like,gene,caf_matrix,FN1,FN1,TRUE,25564,63440,0.557919272798456,0,0.407408856204037,0.690426249408685,-0.132506976610228,-0.421063229937276
slide,slide6,immune-like,gene,caf_matrix,POSTN,POSTN,FALSE,25564,63440,,,,,,
slide,slide6,immune-like,gene,caf_matrix,MMP2,MMP2,TRUE,25564,63440,0.246412126743059,0,0.247144421843217,0.331176298460141,-0.0847641717170817,-0.487427370350766
slide,slide6,immune-like,gene,caf_matrix,PDPN,PDPN,FALSE,25564,63440,,,,,,
slide,slide6,immune-like,gene,tgfb_emt,TGFB1,TGFB1,TRUE,25564,63440,0.15690777702781,0,0.191441089031451,0.126634424976394,0.0302733520514155,0.261584771567133
slide,slide6,immune-like,gene,tgfb_emt,TGFB2,TGFB2,TRUE,25564,63440,0.0454172306962715,0,0.0588327335315287,0.0701041528113494,-0.0246869221150779,-0.407963757920789
slide,slide6,immune-like,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,25564,63440,0.124387900987326,0,0.152206227507432,0.103106614711571,0.0212812862757555,0.212575929134721
slide,slide6,immune-like,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,25564,63440,0.163718778108056,0,0.190071976216555,0.216079127097053,-0.0523603489889968,-0.376242347160112
slide,slide6,immune-like,gene,tgfb_emt,VIM,VIM,TRUE,25564,63440,0.846393752437159,0.693147180559945,0.597207009857612,0.767247459754918,0.0791462926822414,0.160938631986702
slide,slide6,immune-like,gene,tgfb_emt,ZEB1,ZEB1,FALSE,25564,63440,,,,,,
slide,slide6,immune-like,gene,tgfb_emt,SNAI1,SNAI1,TRUE,25564,63440,0.0448139400316942,0,0.0590283210765139,0.050721210218249,-0.00590727018655476,-0.102954287869824
slide,slide6,immune-like,gene,tgfb_emt,SNAI2,SNAI2,TRUE,25564,63440,0.0715858259526749,0,0.0886011578782663,0.0989897587516531,-0.0274039327989782,-0.369589458185344
slide,slide6,immune-like,gene,tgfb_emt,MMP2,MMP2,TRUE,25564,63440,0.246412126743059,0,0.247144421843217,0.331176298460141,-0.0847641717170817,-0.487427370350766
slide,slide6,immune-like,gene,tgfb_emt,MMP9,MMP9,TRUE,25564,63440,0.0417287487783105,0,0.0501095290251917,0.0298869486051018,0.0118418001732087,0.313456062822814
slide,slide6,immune-like,gene,tgfb_emt,ITGA5,ITGA5,TRUE,25564,63440,0.177754713295326,0,0.20184634642466,0.174013505340169,0.00374120795515731,0.00152009242627358
slide,slide6,immune-like,gene,tumor_epithelial,EPCAM,EPCAM,TRUE,25564,63440,0.156731870697913,0,0.129361602253169,0.480767892538247,-0.324036021840333,-1.67684949300645
slide,slide6,immune-like,gene,tumor_epithelial,KRT8,KRT8,TRUE,25564,63440,0.372228575728716,0,0.281411359724613,0.886382693720626,-0.51415411799191,-1.58297098953292
slide,slide6,immune-like,gene,tumor_epithelial,KRT18,KRT18,TRUE,25564,63440,0.201319225985952,0,0.193201376936317,0.459612341160134,-0.258293115174182,-1.33686284985137
slide,slide6,immune-like,gene,tumor_epithelial,KRT19,KRT19,TRUE,25564,63440,0.245365383062686,0,0.189406978563605,0.649395351791116,-0.40402996872843,-1.5869022831892
slide,slide6,immune-like,gene,tumor_epithelial,MSLN,MSLN,FALSE,25564,63440,,,,,,
slide,slide6,immune-like,gene,tumor_epithelial,KRT17,KRT17,TRUE,25564,63440,0.158083978622217,0,0.14105773744328,0.379489144388225,-0.221405165766007,-1.29841646953902
slide,slide6,immune-like,gene,tumor_epithelial,KRT5,KRT5,TRUE,25564,63440,0.0262640696730811,0,0.0355578156782976,0.0324261699553616,-0.00616210028228049,-0.140622603546172
slide,slide6,immune-like,gene,tumor_epithelial,KRT6A,KRT6A,TRUE,25564,63440,0.0412820097072912,0,0.0526521671099984,0.067499205672942,-0.0262171959656507,-0.476362870736697
slide,slide6,immune-like,gene,tumor_epithelial,S100A2,S100A2,TRUE,25564,63440,0.0436614012169046,0,0.057776560788609,0.0579315613611688,-0.0142701601442642,-0.263742342938736
slide,slide6,immune-like,gene,tumor_epithelial,LAMC2,LAMC2,FALSE,25564,63440,,,,,,
slide,slide6,immune-like,gene,immune_myeloid,PTPRC,PTPRC,TRUE,25564,63440,0.231681069484544,0,0.256454388984509,0.0808709730748682,0.150810096409676,1.31862500401829
slide,slide6,immune-like,gene,immune_myeloid,LYZ,LYZ,TRUE,25564,63440,0.669245318399906,0,0.472343921139102,0.837213288340204,-0.167967969940298,-0.746877599953392
slide,slide6,immune-like,gene,immune_myeloid,CD68,CD68,TRUE,25564,63440,0.470473015509627,0,0.399194179314661,0.351755089535001,0.118717925974626,0.53506808650641
slide,slide6,immune-like,gene,immune_myeloid,CD163,CD163,TRUE,25564,63440,0.135274358280055,0,0.144734783289,0.0788343673488364,0.0564399909312183,0.669327216664835
slide,slide6,immune-like,gene,immune_myeloid,CD14,CD14,TRUE,25564,63440,0.239032217904699,0,0.245110311375372,0.104897200502606,0.134135017402093,1.11975653184496
slide,slide6,immune-like,gene,immune_myeloid,C1QA,C1QA,TRUE,25564,63440,0.246321384185724,0,0.238968862462838,0.125565700378265,0.120755683807459,0.934089978538868
slide,slide6,immune-like,gene,immune_myeloid,C1QB,C1QB,TRUE,25564,63440,0.282147611625028,0,0.251017055233923,0.138084954154043,0.144062657470984,1.02574710394124
slide,slide6,immune-like,gene,immune_myeloid,APOE,APOE,FALSE,25564,63440,,,,,,
slide,slide6,immune-like,gene,immune_myeloid,HLA-DRA,HLA-DRA,TRUE,25564,63440,0.524433585401795,0,0.408660616491942,0.362301955878053,0.162131629523742,0.77225205472344
slide,slide6,immune-like,gene,immune_myeloid,CD74,CD74,TRUE,25564,63440,1.03555104500426,0.693147180559945,0.623102800813644,1.00186091070153,0.033690134302732,0.136855567846123
slide,slide6,immune-like,gene,t_cell,CD3D,CD3D,TRUE,25564,63440,0.081362279053919,0,0.100375528086371,0.0338632450405996,0.0474990340133194,0.831266411884296
slide,slide6,immune-like,gene,t_cell,CD3E,CD3E,TRUE,25564,63440,0.0962713889470104,0,0.121107807854796,0.0442866210687522,0.0519847678782582,0.791774086966208
slide,slide6,immune-like,gene,t_cell,CD4,CD4,TRUE,25564,63440,0.115289698542414,0,0.142426850258176,0.0592451357044251,0.0560445628379885,0.736354760686382
slide,slide6,immune-like,gene,t_cell,CD8A,CD8A,TRUE,25564,63440,0.0746706525866594,0,0.0861367548114536,0.0301597552131859,0.0445108973734735,0.881192535615192
slide,slide6,immune-like,gene,t_cell,CD8B,CD8B,TRUE,25564,63440,0.0357224474120853,0,0.0481145360663433,0.0223972062811651,0.0133252411309202,0.322528001888952
slide,slide6,immune-like,gene,t_cell,TRAC,TRAC,FALSE,25564,63440,,,,,,
slide,slide6,immune-like,module_score,caf_matrix,score_caf_mycaf_matrix,CAF/matrix module,TRUE,25564,63440,-0.105376549910538,-0.36732454257488,,0.0424628959948456,-0.147839445905384,
slide,slide6,immune-like,module_score,tgfb_emt,score_tgfb_emt,TGF/EMT module,TRUE,25564,63440,-0.0135477326210637,-0.121735776970923,,0.00545924080587755,-0.0190069734269413,
slide,slide6,immune-like,module_score,tumor_epithelial,score_tumor_epithelial,tumor epithelial module,TRUE,25564,63440,-0.320864979870044,-0.611554791677213,,0.12929685285936,-0.450161832729404,
slide,slide6,immune-like,module_score,tumor_epithelial,score_tumor_aggressive,tumor-aggressive module,TRUE,25564,63440,-0.143032359633569,-0.349412114436563,,0.0576368102407406,-0.20066916987431,
slide,slide6,immune-like,module_score,immune_myeloid,score_myeloid_macrophage_tam,myeloid/macrophage module,TRUE,25564,63440,0.170544360064682,-0.103960610806454,,-0.0687231403009697,0.239267500365651,
slide,slide6,immune-like,module_score,immune_myeloid,score_ifn_apc,IFN/APC module,TRUE,25564,63440,0.0109910401098914,-0.152800536333878,,-0.00442898722208798,0.0154200273319793,
slide,slide6,immune-like,module_score,t_cell,score_t_cell,T cell module,TRUE,25564,63440,0.149794346820096,-0.250053948479094,,-0.0603616437911241,0.21015599061122,
slide,slide6,other/background,gene,caf_matrix,ACTA2,ACTA2,TRUE,29609,59395,0.134491400809213,0,0.153061569117498,0.204978678059654,-0.070487277250441,-0.604301455558142
slide,slide6,other/background,gene,caf_matrix,TAGLN,TAGLN,TRUE,29609,59395,0.519217037915996,0,0.41446857374447,0.638707913482986,-0.11949087556699,-0.410021457415755
slide,slide6,other/background,gene,caf_matrix,COL1A1,COL1A1,TRUE,29609,59395,0.79702354258938,0.693147180559945,0.550440744368266,1.23184143286537,-0.434817890275991,-1.28942218418326
slide,slide6,other/background,gene,caf_matrix,COL1A2,COL1A2,TRUE,29609,59395,0.598349388102483,0,0.461683947448411,0.977226225678969,-0.378876837576487,-1.41694204878906
slide,slide6,other/background,gene,caf_matrix,COL3A1,COL3A1,TRUE,29609,59395,0.765601287177699,0.693147180559945,0.539937181262454,1.10708526389482,-0.341483976717117,-1.19906847472367
slide,slide6,other/background,gene,caf_matrix,DCN,DCN,TRUE,29609,59395,0.220656296424922,0,0.24002836975244,0.396158093224711,-0.175501796799789,-1.05392187811522
slide,slide6,other/background,gene,caf_matrix,LUM,LUM,TRUE,29609,59395,0.215119093793746,0,0.230267823972441,0.484415678351662,-0.269296584557915,-1.54915644756743
slide,slide6,other/background,gene,caf_matrix,FN1,FN1,TRUE,29609,59395,0.479298171448828,0,0.397615589854436,0.738643825134748,-0.25934565368592,-1.10196992923727
slide,slide6,other/background,gene,caf_matrix,POSTN,POSTN,FALSE,29609,59395,,,,,,
slide,slide6,other/background,gene,caf_matrix,MMP2,MMP2,TRUE,29609,59395,0.181230321784276,0,0.203384106183931,0.369442804691645,-0.188212482907369,-1.21461867036733
slide,slide6,other/background,gene,caf_matrix,PDPN,PDPN,FALSE,29609,59395,,,,,,
slide,slide6,other/background,gene,tgfb_emt,TGFB1,TGFB1,TRUE,29609,59395,0.103939148061489,0,0.130095579046911,0.150978097440673,-0.0470389493791832,-0.453309137655512
slide,slide6,other/background,gene,tgfb_emt,TGFB2,TGFB2,TRUE,29609,59395,0.03746657195616,0,0.0486676348407579,0.0757488982375881,-0.0382823262814282,-0.648940482396871
slide,slide6,other/background,gene,tgfb_emt,TGFBR1,TGFBR1,TRUE,29609,59395,0.0958560473367567,0,0.116417305548988,0.115880700943649,-0.0200246536068919,-0.193005645829716
slide,slide6,other/background,gene,tgfb_emt,TGFBR2,TGFBR2,TRUE,29609,59395,0.123742678381685,0,0.146577054274038,0.23957352811496,-0.115830849733275,-0.862615195157374
slide,slide6,other/background,gene,tgfb_emt,VIM,VIM,TRUE,29609,59395,0.720663932669559,0.693147180559945,0.556621297578439,0.824534899431645,-0.103870966762086,-0.353531907500054
slide,slide6,other/background,gene,tgfb_emt,ZEB1,ZEB1,FALSE,29609,59395,,,,,,
slide,slide6,other/background,gene,tgfb_emt,SNAI1,SNAI1,TRUE,29609,59395,0.0378819952204961,0,0.0491404640480935,0.054579158897757,-0.0166971636772608,-0.286005874866497
slide,slide6,other/background,gene,tgfb_emt,SNAI2,SNAI2,TRUE,29609,59395,0.0547523289121388,0,0.0686615556080921,0.109247725281581,-0.0544953963694427,-0.753317414883936
slide,slide6,other/background,gene,tgfb_emt,MMP2,MMP2,TRUE,29609,59395,0.181230321784276,0,0.203384106183931,0.369442804691645,-0.188212482907369,-1.21461867036733
slide,slide6,other/background,gene,tgfb_emt,MMP9,MMP9,TRUE,29609,59395,0.022299692036059,0,0.0278293762031815,0.0387660606411435,-0.0164663686050845,-0.377753027812297
