patient_id,program,program_label,metric,comparison_specimen_type,comparison_sample_id,comparison_value,primary_sample_id,primary_value,delta_vs_primary
PT_2,ifn_mhc,IFN/MHC,mean_score,normal_pancreas,IU_PDA_NP2,-1.57092387697639e-17,IU_PDA_T2,-9.54350664114972e-19,-1.4754888105649e-17
PT_2,ifn_mhc,IFN/MHC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.391717991355089,IU_PDA_T2,-0.346757276448363,-0.0449607149067264
PT_2,ifn_mhc,IFN/MHC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.376569620057918,IU_PDA_T2,-0.346757276448363,-0.0298123436095547
PT_2,ifn_mhc,IFN/MHC,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.294278641831727,IU_PDA_T2,-0.346757276448363,0.0524786346166357
PT_2,immune_core,Immune core,mean_score,liver_metastasis,IU_PDA_HM2,1.17493606833842e-16,IU_PDA_T2,8.25300854533954e-18,1.09240598288503e-16
PT_2,immune_core,Immune core,mean_score,liver_metastasis,IU_PDA_HM2_2,-8.54563856244362e-17,IU_PDA_T2,8.25300854533954e-18,-9.37093941697757e-17
PT_2,immune_core,Immune core,mean_score,normal_pancreas,IU_PDA_NP2,2.49281066712499e-17,IU_PDA_T2,8.25300854533954e-18,1.66750981259103e-17
PT_2,immune_core,Immune core,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.353738866607108,IU_PDA_T2,-0.32944692488897,-0.0242919417181383
PT_2,immune_core,Immune core,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.282153607098986,IU_PDA_T2,-0.32944692488897,0.0472933177899837
PT_2,immune_core,Immune core,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.262101046205449,IU_PDA_T2,-0.32944692488897,0.0673458786835208
PT_2,mycaf,myCAF,mean_score,liver_metastasis,IU_PDA_HM2,2.11789049944325e-16,IU_PDA_T2,1.6772136330573e-16,4.40676866385945e-17
PT_2,mycaf,myCAF,mean_score,liver_metastasis,IU_PDA_HM2_2,-1.30723296047108e-16,IU_PDA_T2,1.6772136330573e-16,-2.98444659352838e-16
PT_2,mycaf,myCAF,mean_score,normal_pancreas,IU_PDA_NP2,1.05641365450003e-16,IU_PDA_T2,1.6772136330573e-16,-6.20799978557274e-17
PT_2,mycaf,myCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.483572179449332,IU_PDA_T2,-0.36325157296022,-0.120320606489112
PT_2,mycaf,myCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.324757964446315,IU_PDA_T2,-0.36325157296022,0.0384936085139052
PT_2,mycaf,myCAF,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.40094328571551,IU_PDA_T2,-0.36325157296022,-0.0376917127552899
PT_2,myeloid,Myeloid,mean_score,liver_metastasis,IU_PDA_HM2,4.23707871625679e-16,IU_PDA_T2,2.38913137307429e-16,1.8479473431825e-16
PT_2,myeloid,Myeloid,mean_score,liver_metastasis,IU_PDA_HM2_2,-1.0318136139554e-15,IU_PDA_T2,2.38913137307429e-16,-1.27072675126283e-15
PT_2,myeloid,Myeloid,mean_score,normal_pancreas,IU_PDA_NP2,-2.30766006841399e-16,IU_PDA_T2,2.38913137307429e-16,-4.69679144148827e-16
PT_2,myeloid,Myeloid,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.395111680611809,IU_PDA_T2,-0.401908377269992,0.00679669665818356
PT_2,myeloid,Myeloid,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.395267688155033,IU_PDA_T2,-0.401908377269992,0.00664068911495913
PT_2,myeloid,Myeloid,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.163237092784013,IU_PDA_T2,-0.401908377269992,0.238671284485979
PT_2,neural_schwann,Neural/Schwann,mean_score,liver_metastasis,IU_PDA_HM2,4.68274925116407e-17,IU_PDA_T2,-3.24529565637697e-16,3.71357058149337e-16
PT_2,neural_schwann,Neural/Schwann,mean_score,liver_metastasis,IU_PDA_HM2_2,1.16689350340363e-16,IU_PDA_T2,-3.24529565637697e-16,4.41218915978059e-16
PT_2,neural_schwann,Neural/Schwann,mean_score,normal_pancreas,IU_PDA_NP2,3.15926811353354e-16,IU_PDA_T2,-3.24529565637697e-16,6.4045637699105e-16
PT_2,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.0714629110257806,IU_PDA_T2,-0.160707280892966,0.0892443698671852
PT_2,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.128279518510355,IU_PDA_T2,-0.160707280892966,0.0324277623826112
PT_2,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.0390230357983209,IU_PDA_T2,-0.160707280892966,0.121684245094645
PT_2,pan_caf,pan-CAF,mean_score,liver_metastasis,IU_PDA_HM2,8.8791170071532e-17,IU_PDA_T2,-2.649591462022e-17,1.15287084691752e-16
PT_2,pan_caf,pan-CAF,mean_score,liver_metastasis,IU_PDA_HM2_2,2.80477110080901e-17,IU_PDA_T2,-2.649591462022e-17,5.45436256283101e-17
PT_2,pan_caf,pan-CAF,mean_score,normal_pancreas,IU_PDA_NP2,-5.87692240100848e-17,IU_PDA_T2,-2.649591462022e-17,-3.22733093898648e-17
PT_2,pan_caf,pan-CAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.398024192610108,IU_PDA_T2,-0.329390683763573,-0.0686335088465353
PT_2,pan_caf,pan-CAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.352699189224356,IU_PDA_T2,-0.329390683763573,-0.0233085054607833
PT_2,pan_caf,pan-CAF,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.391034727477552,IU_PDA_T2,-0.329390683763573,-0.0616440437139789
PT_2,plasma_cell,Plasma cell,mean_score,liver_metastasis,IU_PDA_HM2,8.9674239177556e-17,IU_PDA_T2,-1.54303690047851e-16,2.43977929225408e-16
PT_2,plasma_cell,Plasma cell,mean_score,liver_metastasis,IU_PDA_HM2_2,-9.82814006866631e-17,IU_PDA_T2,-1.54303690047851e-16,5.60222893611884e-17
PT_2,plasma_cell,Plasma cell,mean_score,normal_pancreas,IU_PDA_NP2,2.10823983512086e-16,IU_PDA_T2,-1.54303690047851e-16,3.65127673559937e-16
PT_2,plasma_cell,Plasma cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.201134341865409,IU_PDA_T2,-0.276988652210361,0.0758543103449521
PT_2,plasma_cell,Plasma cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.151407403301326,IU_PDA_T2,-0.276988652210361,0.125581248909035
PT_2,plasma_cell,Plasma cell,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.209659649103805,IU_PDA_T2,-0.276988652210361,0.0673290031065565
PT_2,spp1_tam,SPP1/TREM2 TAM,mean_score,liver_metastasis,IU_PDA_HM2,-3.21507717427835e-16,IU_PDA_T2,1.52148344573146e-16,-4.73656062000982e-16
PT_2,spp1_tam,SPP1/TREM2 TAM,mean_score,liver_metastasis,IU_PDA_HM2_2,7.01299047365144e-17,IU_PDA_T2,1.52148344573146e-16,-8.2018439836632e-17
PT_2,spp1_tam,SPP1/TREM2 TAM,mean_score,normal_pancreas,IU_PDA_NP2,-5.74727354142307e-16,IU_PDA_T2,1.52148344573146e-16,-7.26875698715453e-16
PT_2,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.316199350298499,IU_PDA_T2,-0.367134307435363,0.0509349571368639
PT_2,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.248406319639647,IU_PDA_T2,-0.367134307435363,0.118727987795716
PT_2,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.350496262073786,IU_PDA_T2,-0.367134307435363,0.0166380453615769
PT_2,t_cell,T cell,mean_score,liver_metastasis,IU_PDA_HM2,1.74606559579817e-16,IU_PDA_T2,-1.94071267382044e-17,1.94013686318022e-16
PT_2,t_cell,T cell,mean_score,liver_metastasis,IU_PDA_HM2_2,-3.30305979206706e-16,IU_PDA_T2,-1.94071267382044e-17,-3.10898852468501e-16
PT_2,t_cell,T cell,mean_score,normal_pancreas,IU_PDA_NP2,3.94648151818568e-16,IU_PDA_T2,-1.94071267382044e-17,4.14055278556773e-16
PT_2,t_cell,T cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.135568816772009,IU_PDA_T2,-0.123367792231409,-0.0122010245405995
PT_2,t_cell,T cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.111786140807867,IU_PDA_T2,-0.123367792231409,0.0115816514235419
PT_2,t_cell,T cell,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.069889435700111,IU_PDA_T2,-0.123367792231409,0.0534783565312981
PT_2,tgfb,TGF-beta,mean_score,liver_metastasis,IU_PDA_HM2,9.89534434125398e-17,IU_PDA_T2,1.95011693630812e-16,-9.60582502182723e-17
PT_2,tgfb,TGF-beta,mean_score,liver_metastasis,IU_PDA_HM2_2,7.34598977385451e-17,IU_PDA_T2,1.95011693630812e-16,-1.21551795892267e-16
PT_2,tgfb,TGF-beta,mean_score,normal_pancreas,IU_PDA_NP2,-1.27525343744409e-17,IU_PDA_T2,1.95011693630812e-16,-2.07764228005253e-16
PT_2,tgfb,TGF-beta,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.300636669340181,IU_PDA_T2,-0.389163690959107,0.0885270216189256
PT_2,tgfb,TGF-beta,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.331704965910746,IU_PDA_T2,-0.389163690959107,0.0574587250483608
PT_2,tgfb,TGF-beta,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.172498501702129,IU_PDA_T2,-0.389163690959107,0.216665189256978
PT_2,tumor_aggressive,Tumor-aggressive,mean_score,liver_metastasis,IU_PDA_HM2,-1.21809764053832e-18,IU_PDA_T2,6.30350844977083e-17,-6.42531821382466e-17
PT_2,tumor_aggressive,Tumor-aggressive,mean_score,liver_metastasis,IU_PDA_HM2_2,-6.42244510889878e-17,IU_PDA_T2,6.30350844977083e-17,-1.27259535586696e-16
PT_2,tumor_aggressive,Tumor-aggressive,mean_score,normal_pancreas,IU_PDA_NP2,1.01073752018784e-16,IU_PDA_T2,6.30350844977083e-17,3.80386675210762e-17
PT_2,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2,-0.236568148210849,IU_PDA_T2,-0.370398090532713,0.133829942321864
PT_2,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM2_2,-0.288169010468005,IU_PDA_T2,-0.370398090532713,0.0822290800647078
PT_2,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,normal_pancreas,IU_PDA_NP2,-0.0868555753517822,IU_PDA_T2,-0.370398090532713,0.28354251518093
PT_3,apcaf,apCAF,mean_score,liver_metastasis,IU_PDA_HM3,1.41341794950323e-16,IU_PDA_T3,2.06100995193288e-16,-6.4759200242965e-17
PT_3,apcaf,apCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.189428993475605,IU_PDA_T3,-0.0763099917436887,-0.113119001731916
PT_3,b_cell,B cell,mean_score,liver_metastasis,IU_PDA_HM3,1.06370740939077e-15,IU_PDA_T3,1.60575521213451e-16,9.03131888177319e-16
PT_3,b_cell,B cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.385957479267503,IU_PDA_T3,-0.00354338217612939,-0.382414097091374
PT_3,basal_like,Basal-like tumor,mean_score,liver_metastasis,IU_PDA_HM3,-3.18973201085858e-16,IU_PDA_T3,-5.728001437601e-16,2.53826942674241e-16
PT_3,basal_like,Basal-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.22297764754885,IU_PDA_T3,-0.502655640666233,0.279677993117383
PT_3,classical_like,Classical-like tumor,mean_score,liver_metastasis,IU_PDA_HM3,1.78252863260891e-16,IU_PDA_T3,2.75264862365143e-16,-9.70119991042527e-17
PT_3,classical_like,Classical-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.0104202486892743,IU_PDA_T3,-0.0838930233194953,0.073472774630221
PT_3,dc_apc,DC/APC,mean_score,liver_metastasis,IU_PDA_HM3,7.85212771952675e-16,IU_PDA_T3,-2.49062380215245e-16,1.03427515216792e-15
PT_3,dc_apc,DC/APC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.270364175480335,IU_PDA_T3,-0.170210799472918,-0.100153376007418
PT_3,emt_invasion,EMT/invasion,mean_score,liver_metastasis,IU_PDA_HM3,6.45275461347219e-17,IU_PDA_T3,-2.04876858664558e-17,8.50152320011777e-17
PT_3,emt_invasion,EMT/invasion,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.38275742980555,IU_PDA_T3,-0.480406067039348,0.097648637233798
PT_3,hypoxia,Hypoxia,mean_score,liver_metastasis,IU_PDA_HM3,2.38712738221999e-16,IU_PDA_T3,7.34357522843581e-16,-4.95644784621582e-16
PT_3,hypoxia,Hypoxia,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.00938004847430144,IU_PDA_T3,-0.299728967188709,0.290348918714407
PT_3,icaf,iCAF,mean_score,liver_metastasis,IU_PDA_HM3,1.02801229432982e-15,IU_PDA_T3,-2.41131753912521e-16,1.26914404824235e-15
PT_3,icaf,iCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.19402030243446,IU_PDA_T3,-0.297463208270635,0.103442905836175
PT_3,ifn_mhc,IFN/MHC,mean_score,liver_metastasis,IU_PDA_HM3,3.04687177970241e-16,IU_PDA_T3,2.50000436715927e-16,5.46867412543133e-17
PT_3,ifn_mhc,IFN/MHC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.327241310731301,IU_PDA_T3,-0.28418605017915,-0.043055260552151
PT_3,immune_core,Immune core,mean_score,liver_metastasis,IU_PDA_HM3,-3.48981031546107e-17,IU_PDA_T3,-4.7713791575263e-17,1.28156884206522e-17
PT_3,immune_core,Immune core,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.412076094402281,IU_PDA_T3,0.0443097531029354,-0.456385847505216
PT_3,mycaf,myCAF,mean_score,liver_metastasis,IU_PDA_HM3,-2.24951760291102e-16,IU_PDA_T3,-1.57482955287694e-16,-6.74688050034079e-17
PT_3,mycaf,myCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.64922057690947,IU_PDA_T3,-0.448063991162823,-0.201156585746647
PT_3,myeloid,Myeloid,mean_score,liver_metastasis,IU_PDA_HM3,-1.57802729294964e-15,IU_PDA_T3,-5.50450314516045e-16,-1.0275769784336e-15
PT_3,myeloid,Myeloid,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.180258330140383,IU_PDA_T3,-0.291173378664322,0.110915048523939
PT_3,neural_schwann,Neural/Schwann,mean_score,liver_metastasis,IU_PDA_HM3,4.49879642320071e-16,IU_PDA_T3,-3.34536382321004e-17,4.83333280552171e-16
PT_3,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.151122430811598,IU_PDA_T3,-0.0351144743244691,-0.116007956487128
PT_3,pan_caf,pan-CAF,mean_score,liver_metastasis,IU_PDA_HM3,1.72598018005329e-16,IU_PDA_T3,2.04739745935751e-17,1.52124043411754e-16
PT_3,pan_caf,pan-CAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.624849316123443,IU_PDA_T3,-0.519281809879732,-0.105567506243711
PT_3,plasma_cell,Plasma cell,mean_score,liver_metastasis,IU_PDA_HM3,3.97303304673569e-16,IU_PDA_T3,1.61176887370216e-16,2.36126417303353e-16
PT_3,plasma_cell,Plasma cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.510971498676017,IU_PDA_T3,0.0400767645374163,-0.551048263213434
PT_3,spp1_tam,SPP1/TREM2 TAM,mean_score,liver_metastasis,IU_PDA_HM3,1.06706974989086e-16,IU_PDA_T3,-1.89738567550101e-16,2.96445542539187e-16
PT_3,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,0.00681651752984128,IU_PDA_T3,-0.421276758277616,0.428093275807458
PT_3,t_cell,T cell,mean_score,liver_metastasis,IU_PDA_HM3,5.5185521803263e-17,IU_PDA_T3,-1.17471948268492e-16,1.72657470071755e-16
PT_3,t_cell,T cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.202080537895588,IU_PDA_T3,0.0762592343235712,-0.278339772219159
PT_3,tgfb,TGF-beta,mean_score,liver_metastasis,IU_PDA_HM3,1.18117428424373e-15,IU_PDA_T3,-4.94397834138539e-16,1.67557211838227e-15
PT_3,tgfb,TGF-beta,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.322603310899861,IU_PDA_T3,-0.539504373756816,0.216901062856955
PT_3,tumor_aggressive,Tumor-aggressive,mean_score,liver_metastasis,IU_PDA_HM3,8.25160770296238e-18,IU_PDA_T3,1.71864938192843e-17,-8.93488611632188e-18
PT_3,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM3,-0.325104141627389,IU_PDA_T3,-0.558041123807966,0.232936982180577
PT_4,apcaf,apCAF,mean_score,liver_metastasis,IU_PDA_HM4,9.25226155629784e-16,IU_PDA_T4,-1.52134608457251e-16,1.07736076408703e-15
PT_4,apcaf,apCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.294745378378476,IU_PDA_T4,-0.150354005776346,-0.14439137260213
PT_4,b_cell,B cell,mean_score,liver_metastasis,IU_PDA_HM4,-1.71073789539906e-16,IU_PDA_T4,8.02979711053254e-17,-2.51371760645232e-16
PT_4,b_cell,B cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.196183327289682,IU_PDA_T4,-0.0644356125070784,-0.131747714782603
PT_4,basal_like,Basal-like tumor,mean_score,liver_metastasis,IU_PDA_HM4,4.08881849688475e-16,IU_PDA_T4,-7.86540020282661e-17,4.87535851716741e-16
PT_4,basal_like,Basal-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.140695576099023,IU_PDA_T4,-0.0359357064416466,-0.104759869657376
PT_4,classical_like,Classical-like tumor,mean_score,liver_metastasis,IU_PDA_HM4,-1.50535435217093e-16,IU_PDA_T4,-2.08874467880667e-16,5.83390326635738e-17
PT_4,classical_like,Classical-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.203763395753821,IU_PDA_T4,-0.142075196366226,-0.0616881993875957
PT_4,dc_apc,DC/APC,mean_score,liver_metastasis,IU_PDA_HM4,6.70448597847844e-17,IU_PDA_T4,-1.14582409495882e-15,1.21286895474361e-15
PT_4,dc_apc,DC/APC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.278935853647207,IU_PDA_T4,-0.19574878752528,-0.0831870661219264
PT_4,emt_invasion,EMT/invasion,mean_score,liver_metastasis,IU_PDA_HM4,7.33176598616012e-16,IU_PDA_T4,-2.50894869921401e-16,9.84071468537413e-16
PT_4,emt_invasion,EMT/invasion,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.232721653099427,IU_PDA_T4,-0.458039893608206,0.225318240508779
PT_4,hypoxia,Hypoxia,mean_score,liver_metastasis,IU_PDA_HM4,2.72879979695881e-16,IU_PDA_T4,-1.20229906629036e-15,1.47517904598624e-15
PT_4,hypoxia,Hypoxia,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.162488597050153,IU_PDA_T4,-0.248762429987722,0.0862738329375698
PT_4,icaf,iCAF,mean_score,liver_metastasis,IU_PDA_HM4,-3.20415015963353e-17,IU_PDA_T4,7.48754631396494e-17,-1.06916964735985e-16
PT_4,icaf,iCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.252448977714671,IU_PDA_T4,-0.268224341746082,0.0157753640314119
PT_4,ifn_mhc,IFN/MHC,mean_score,liver_metastasis,IU_PDA_HM4,1.85229875290617e-16,IU_PDA_T4,5.39080830149446e-17,1.31321792275672e-16
PT_4,ifn_mhc,IFN/MHC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.312706909308682,IU_PDA_T4,-0.301272491184573,-0.0114344181241089
PT_4,immune_core,Immune core,mean_score,liver_metastasis,IU_PDA_HM4,-6.73620595906659e-17,IU_PDA_T4,1.35615696596891e-16,-2.02977756187557e-16
PT_4,immune_core,Immune core,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.300046536301128,IU_PDA_T4,-0.173930175990102,-0.126116360311026
PT_4,mycaf,myCAF,mean_score,liver_metastasis,IU_PDA_HM4,1.77080220253405e-16,IU_PDA_T4,3.74741471092386e-16,-1.97661250838981e-16
PT_4,mycaf,myCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.315279349225072,IU_PDA_T4,-0.382876047375133,0.0675966981500609
PT_4,myeloid,Myeloid,mean_score,liver_metastasis,IU_PDA_HM4,-1.13619205178318e-16,IU_PDA_T4,-2.86082432852344e-16,1.72463227674026e-16
PT_4,myeloid,Myeloid,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.328334738438991,IU_PDA_T4,-0.35319169692915,0.02485695849016
PT_4,neural_schwann,Neural/Schwann,mean_score,liver_metastasis,IU_PDA_HM4,3.05960793018967e-16,IU_PDA_T4,-1.23823927542288e-16,4.29784720561255e-16
PT_4,neural_schwann,Neural/Schwann,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.126917552766993,IU_PDA_T4,-0.108278923157149,-0.0186386296098438
PT_4,pan_caf,pan-CAF,mean_score,liver_metastasis,IU_PDA_HM4,-3.79423764534313e-16,IU_PDA_T4,-1.89507700722948e-16,-1.89916063811365e-16
PT_4,pan_caf,pan-CAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.301416133566292,IU_PDA_T4,-0.381971577525664,0.0805554439593723
PT_4,plasma_cell,Plasma cell,mean_score,liver_metastasis,IU_PDA_HM4,-2.38448683911179e-16,IU_PDA_T4,3.21104730555696e-16,-5.59553414466875e-16
PT_4,plasma_cell,Plasma cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.218255431621563,IU_PDA_T4,-0.0797549778639099,-0.138500453757653
PT_4,spp1_tam,SPP1/TREM2 TAM,mean_score,liver_metastasis,IU_PDA_HM4,-3.10373160176443e-16,IU_PDA_T4,-1.15247367365998e-16,-1.95125792810445e-16
PT_4,spp1_tam,SPP1/TREM2 TAM,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.344353329359809,IU_PDA_T4,-0.392518151553107,0.0481648221932983
PT_4,t_cell,T cell,mean_score,liver_metastasis,IU_PDA_HM4,-2.7689766722764e-16,IU_PDA_T4,-1.1761666799587e-16,-1.59280999231769e-16
PT_4,t_cell,T cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.184105738112733,IU_PDA_T4,-0.119506039743469,-0.0645996983692636
PT_4,tgfb,TGF-beta,mean_score,liver_metastasis,IU_PDA_HM4,-1.07240893322098e-15,IU_PDA_T4,-5.10641317885822e-16,-5.61767615335155e-16
PT_4,tgfb,TGF-beta,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.292717145056308,IU_PDA_T4,-0.422075821073101,0.129358676016793
PT_4,tumor_aggressive,Tumor-aggressive,mean_score,liver_metastasis,IU_PDA_HM4,-1.35118739915024e-16,IU_PDA_T4,-6.44644536972484e-17,-7.06542862177761e-17
PT_4,tumor_aggressive,Tumor-aggressive,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM4,-0.302625297101896,IU_PDA_T4,-0.356447802880707,0.0538225057788107
PT_6,apcaf,apCAF,mean_score,liver_metastasis,IU_PDA_HM6,7.44375628990215e-16,IU_PDA_T6,7.13422902713495e-17,6.73033338718866e-16
PT_6,apcaf,apCAF,mean_score,lymph_node_metastasis,IU_PDA_LNM6,2.01497283761723e-16,IU_PDA_T6,7.13422902713495e-17,1.30154993490373e-16
PT_6,apcaf,apCAF,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM6,-0.217617763219227,IU_PDA_T6,-0.0144616636751073,-0.203156099544119
PT_6,apcaf,apCAF,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM6,0.183780055620668,IU_PDA_T6,-0.0144616636751073,0.198241719295776
PT_6,b_cell,B cell,mean_score,liver_metastasis,IU_PDA_HM6,7.31460314653588e-17,IU_PDA_T6,6.00426694817964e-16,-5.27280663352605e-16
PT_6,b_cell,B cell,mean_score,lymph_node_metastasis,IU_PDA_LNM6,-8.17746614601102e-17,IU_PDA_T6,6.00426694817964e-16,-6.82201356278074e-16
PT_6,b_cell,B cell,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM6,-0.164526551744385,IU_PDA_T6,-0.132337504542502,-0.0321890472018832
PT_6,b_cell,B cell,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM6,0.30090898331983,IU_PDA_T6,-0.132337504542502,0.433246487862332
PT_6,basal_like,Basal-like tumor,mean_score,liver_metastasis,IU_PDA_HM6,-2.42412247321618e-16,IU_PDA_T6,-1.45247983006206e-17,-2.27887449020997e-16
PT_6,basal_like,Basal-like tumor,mean_score,lymph_node_metastasis,IU_PDA_LNM6,2.58569682502528e-16,IU_PDA_T6,-1.45247983006206e-17,2.73094480803148e-16
PT_6,basal_like,Basal-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM6,-0.184104136196568,IU_PDA_T6,0.353338348231064,-0.537442484427632
PT_6,basal_like,Basal-like tumor,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM6,-0.298891524064035,IU_PDA_T6,0.353338348231064,-0.652229872295099
PT_6,classical_like,Classical-like tumor,mean_score,liver_metastasis,IU_PDA_HM6,1.54807507838799e-16,IU_PDA_T6,-1.50227333884446e-16,3.05034841723246e-16
PT_6,classical_like,Classical-like tumor,mean_score,lymph_node_metastasis,IU_PDA_LNM6,-1.69773929885188e-16,IU_PDA_T6,-1.50227333884446e-16,-1.95465960007417e-17
PT_6,classical_like,Classical-like tumor,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM6,-0.152559231871651,IU_PDA_T6,0.312256782198607,-0.464816014070258
PT_6,classical_like,Classical-like tumor,rho_distance_to_caf_core,lymph_node_metastasis,IU_PDA_LNM6,-0.309552238271049,IU_PDA_T6,0.312256782198607,-0.621809020469656
PT_6,dc_apc,DC/APC,mean_score,liver_metastasis,IU_PDA_HM6,-1.26129546899538e-16,IU_PDA_T6,3.57395931774502e-16,-4.8352547867404e-16
PT_6,dc_apc,DC/APC,mean_score,lymph_node_metastasis,IU_PDA_LNM6,-1.68508207081955e-16,IU_PDA_T6,3.57395931774502e-16,-5.25904138856458e-16
PT_6,dc_apc,DC/APC,rho_distance_to_caf_core,liver_metastasis,IU_PDA_HM6,-0.232490329326489,IU_PDA_T6,-0.22168970921125,-0.0108006201152387
