dataset,sample_id,patient_id,tissue_site,target_program,null_type,n_spots,n_core_spots,n_perm,observed_rho,null_median,null_p05,null_p95,delta,empirical_p,support
GSE274557,GSM8452851_Pt-2B,2B,lung_metastasis,immune-core,spatially_contiguous_random_core,2867,287,1000,-0.6787674275828627,0.11087916872894366,-0.6143349687568076,0.6217820302694276,-0.7896465963118063,0.000999000999000999,True
GSE274557,GSM8452851_Pt-2B,2B,lung_metastasis,tumor-aggressive,spatially_contiguous_random_core,2867,287,1000,0.0044353350724853444,-0.0639820455719963,-0.27703357687518193,0.11965782518301514,0.06841738064448165,0.7032967032967034,False
GSE274557,GSM8452851_Pt-2B,2B,lung_metastasis,SPP1/TAM,spatially_contiguous_random_core,2867,287,1000,-0.707529317658485,-0.094570649808793,-0.568313624015243,0.5055502479267161,-0.612958667849692,0.000999000999000999,True
GSE274557,GSM8452851_Pt-2B,2B,lung_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2867,287,1000,-0.6641673448420635,-0.008179596174692152,-0.5610305171707114,0.5138204769086523,-0.6559877486673714,0.000999000999000999,True
GSE274557,GSM8452851_Pt-2B,2B,lung_metastasis,tumor epithelial,spatially_contiguous_random_core,2867,287,1000,0.572677143994901,-0.04227220580548227,-0.5595246336433377,0.5809765820416324,0.6149493498003833,0.9410589410589411,False
GSE274557,GSM8452851_Pt-2B,2B,lung_metastasis,myCAF/matrix,spatially_contiguous_random_core,2867,287,1000,-0.444053672862349,0.0744341752651095,-0.4038073579935866,0.413535531268257,-0.5184878481274585,0.000999000999000999,True
GSE274557,GSM8452852_Pt-2C,2C,peritoneal_metastasis,IFN/MHC,spatially_contiguous_random_core,2322,233,1000,-0.5189052731046789,0.207350273290213,-0.22193584257347382,0.43992185007470447,-0.7262555463948919,0.000999000999000999,True
GSE274557,GSM8452852_Pt-2C,2C,peritoneal_metastasis,immune-core,spatially_contiguous_random_core,2322,233,1000,-0.4090820500014105,0.11903022781021108,-0.060817016719474405,0.3539735654409308,-0.5281122778116216,0.000999000999000999,True
GSE274557,GSM8452852_Pt-2C,2C,peritoneal_metastasis,tumor-aggressive,spatially_contiguous_random_core,2322,233,1000,-0.5434251223757083,0.26453849637302207,-0.2955885646462423,0.5292471974893714,-0.8079636187487304,0.000999000999000999,True
GSE274557,GSM8452852_Pt-2C,2C,peritoneal_metastasis,SPP1/TAM,spatially_contiguous_random_core,2322,233,1000,-0.6290101221535179,0.27329552627593584,-0.2940868206813149,0.5202520568812605,-0.9023056484294538,0.000999000999000999,True
GSE274557,GSM8452852_Pt-2C,2C,peritoneal_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2322,233,1000,-0.5717719694101873,0.18744160653736247,-0.17549907010866014,0.45296872349987116,-0.7592135759475498,0.000999000999000999,True
GSE274557,GSM8452852_Pt-2C,2C,peritoneal_metastasis,tumor epithelial,spatially_contiguous_random_core,2322,233,1000,-0.49591199341006686,0.24748069564075992,-0.2996444744104122,0.45248581336723737,-0.7433926890508268,0.000999000999000999,True
GSE274557,GSM8452852_Pt-2C,2C,peritoneal_metastasis,myCAF/matrix,spatially_contiguous_random_core,2322,233,1000,-0.5740117601231707,0.09240668465212143,-0.1133975949767424,0.3918872453155005,-0.6664184447752921,0.000999000999000999,True
GSE274557,GSM8452853_Pt-3A,3A,primary_tumor,IFN/MHC,spatially_contiguous_random_core,2999,300,1000,-0.4062539567518549,-0.025863411284707486,-0.08196929437583453,0.06404810440955437,-0.3803905454671474,0.000999000999000999,True
GSE274557,GSM8452853_Pt-3A,3A,primary_tumor,immune-core,spatially_contiguous_random_core,2999,300,1000,-0.46911498944304725,-0.030925418500787345,-0.10592098235687829,0.0937611429623599,-0.4381895709422599,0.000999000999000999,True
GSE274557,GSM8452853_Pt-3A,3A,primary_tumor,tumor-aggressive,spatially_contiguous_random_core,2999,300,1000,0.15584542625596007,-0.0013659588986484656,-0.10229581725883499,0.08421850113091735,0.15721138515460853,1.0,False
GSE274557,GSM8452853_Pt-3A,3A,primary_tumor,SPP1/TAM,spatially_contiguous_random_core,2999,300,1000,-0.37930881485190515,0.020305769079183585,-0.03706446437634121,0.05655295407020341,-0.39961458393108873,0.000999000999000999,True
GSE274557,GSM8452853_Pt-3A,3A,primary_tumor,TGF-beta/EMT,spatially_contiguous_random_core,2999,300,1000,-0.176812158853304,0.010322985607020742,-0.0639765750689623,0.044365113447426476,-0.18713514446032475,0.000999000999000999,True
GSE274557,GSM8452853_Pt-3A,3A,primary_tumor,tumor epithelial,spatially_contiguous_random_core,2999,300,1000,0.02856386149275752,0.03316431237624787,-0.25189796093703,0.3085366146232021,-0.004600450883490346,0.48951048951048953,True
GSE274557,GSM8452853_Pt-3A,3A,primary_tumor,myCAF/matrix,spatially_contiguous_random_core,2999,300,1000,-0.6055930172856638,0.060320891654376874,-0.10787602909486588,0.122259461126567,-0.6659139089400408,0.000999000999000999,True
GSE274557,GSM8452854_Pt-3B,3B,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,2696,270,1000,-0.38501933228824037,-0.11361630824534466,-0.3478567571097442,0.1542298342970157,-0.27140302404289574,0.002997002997002997,True
GSE274557,GSM8452854_Pt-3B,3B,liver_metastasis,immune-core,spatially_contiguous_random_core,2696,270,1000,-0.408250895146665,-0.1160957797660749,-0.3578232840345034,0.17083639607047016,-0.29215511538059014,0.001998001998001998,True
GSE274557,GSM8452854_Pt-3B,3B,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,2696,270,1000,-0.4174224694156972,-0.04655466493518219,-0.6144398433690846,0.4794900948772733,-0.37086780448051504,0.21878121878121878,True
GSE274557,GSM8452854_Pt-3B,3B,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,2696,270,1000,-0.40972613805573366,-0.10335126260501919,-0.3733929889816799,0.11353703464921121,-0.30637487545071446,0.000999000999000999,True
GSE274557,GSM8452854_Pt-3B,3B,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2696,270,1000,-0.44810035148922767,-0.026619475625166925,-0.5667020851571024,0.4098569993484289,-0.42148087586406074,0.16683316683316685,True
GSE274557,GSM8452854_Pt-3B,3B,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,2696,270,1000,-0.248341215432267,-0.046713754323213875,-0.39750491613431765,0.33878325790249,-0.20162746110905314,0.25874125874125875,True
GSE274557,GSM8452854_Pt-3B,3B,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,2696,270,1000,-0.5164415853726779,-0.10869125683152275,-0.3722164609596656,0.21268022579051094,-0.40775032854115517,0.000999000999000999,True
GSE274557,GSM8452855_Pt-3C,3C,peritoneal_metastasis,IFN/MHC,spatially_contiguous_random_core,2537,254,1000,-0.4670295938405828,-0.10366427003858354,-0.19273279571988342,0.0356345476671033,-0.36336532380199926,0.000999000999000999,True
GSE274557,GSM8452855_Pt-3C,3C,peritoneal_metastasis,immune-core,spatially_contiguous_random_core,2537,254,1000,-0.579652773688655,-0.06836480089825869,-0.1528721399864017,0.0019213043726011036,-0.5112879727903963,0.000999000999000999,True
GSE274557,GSM8452855_Pt-3C,3C,peritoneal_metastasis,tumor-aggressive,spatially_contiguous_random_core,2537,254,1000,0.25155051827763175,-0.054178677127097355,-0.4288661042289309,0.6000385972588119,0.3057291954047291,0.6343656343656343,False
GSE274557,GSM8452855_Pt-3C,3C,peritoneal_metastasis,SPP1/TAM,spatially_contiguous_random_core,2537,254,1000,-0.31547342414679197,-0.03951863786368592,-0.19366955766466823,0.15031722711693266,-0.27595478628310605,0.000999000999000999,True
GSE274557,GSM8452855_Pt-3C,3C,peritoneal_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2537,254,1000,-0.05879294523933919,-0.16434038411020313,-0.44332835571119883,0.4425548819153423,0.10554743887086394,0.6053946053946054,False
GSE274557,GSM8452855_Pt-3C,3C,peritoneal_metastasis,tumor epithelial,spatially_contiguous_random_core,2537,254,1000,0.37830269127109506,0.09110152932139805,-0.2367443257982318,0.33159320797299957,0.287201161949697,0.993006993006993,False
GSE274557,GSM8452855_Pt-3C,3C,peritoneal_metastasis,myCAF/matrix,spatially_contiguous_random_core,2537,254,1000,-0.5153046734708362,0.0894982034148256,-0.4481799051825193,0.29115497687524294,-0.6048028768856618,0.000999000999000999,True
GSE274557,GSM8452856_Pt-4A,4A,primary_tumor,IFN/MHC,spatially_contiguous_random_core,3155,316,1000,-0.5389068408873148,-0.14846168368699797,-0.39282779361384335,0.26453827546275394,-0.3904451572003168,0.000999000999000999,True
GSE274557,GSM8452856_Pt-4A,4A,primary_tumor,immune-core,spatially_contiguous_random_core,3155,316,1000,-0.4780896438840104,-0.12376222143689677,-0.3802554808330652,0.291103355523289,-0.35432742244711357,0.000999000999000999,True
GSE274557,GSM8452856_Pt-4A,4A,primary_tumor,tumor-aggressive,spatially_contiguous_random_core,3155,316,1000,-0.1573245501999553,-0.09899434643226392,-0.5228696611509835,0.36463088209429523,-0.058330203767691394,0.4565434565434565,True
GSE274557,GSM8452856_Pt-4A,4A,primary_tumor,SPP1/TAM,spatially_contiguous_random_core,3155,316,1000,-0.29603271114222907,-0.03280268229461263,-0.3849332390572416,0.43518821100569144,-0.2632300288476164,0.1918081918081918,True
GSE274557,GSM8452856_Pt-4A,4A,primary_tumor,TGF-beta/EMT,spatially_contiguous_random_core,3155,316,1000,-0.35982089232777403,-0.1201073856553021,-0.3543280219689374,0.05039461809238275,-0.23971350667247193,0.04595404595404595,True
GSE274557,GSM8452856_Pt-4A,4A,primary_tumor,tumor epithelial,spatially_contiguous_random_core,3155,316,1000,0.12681785287047578,-0.08698012631559998,-0.3459575176309406,0.2254758970035958,0.21379797918607577,0.8031968031968032,False
GSE274557,GSM8452856_Pt-4A,4A,primary_tumor,myCAF/matrix,spatially_contiguous_random_core,3155,316,1000,-0.44466501015028037,-0.0951990720186569,-0.20226219307375032,-0.002340679142388371,-0.34946593813162347,0.000999000999000999,True
GSE274557,GSM8452857_Pt-4B,4B,liver_metastasis,IFN/MHC,spatially_contiguous_random_core,2773,278,1000,-0.4154246586989307,-0.1873025580627346,-0.3578563386015104,0.06907612393455868,-0.2281221006361961,0.017982017982017984,True
GSE274557,GSM8452857_Pt-4B,4B,liver_metastasis,immune-core,spatially_contiguous_random_core,2773,278,1000,-0.3986023767411214,-0.11193458561413558,-0.3340999956941085,0.07209085629532089,-0.2866677911269858,0.003996003996003996,True
GSE274557,GSM8452857_Pt-4B,4B,liver_metastasis,tumor-aggressive,spatially_contiguous_random_core,2773,278,1000,-0.3543741532219633,-0.174756855416338,-0.3599418712413375,0.00679027163832498,-0.1796172978056253,0.061938061938061936,True
GSE274557,GSM8452857_Pt-4B,4B,liver_metastasis,SPP1/TAM,spatially_contiguous_random_core,2773,278,1000,-0.4511456362390629,-0.136137470760142,-0.31115567432189495,-0.026167453812096578,-0.3150081654789209,0.000999000999000999,True
GSE274557,GSM8452857_Pt-4B,4B,liver_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2773,278,1000,-0.4136203408089745,-0.15568264258768988,-0.3480440354643398,-0.04316183719331974,-0.2579376982212846,0.008991008991008992,True
GSE274557,GSM8452857_Pt-4B,4B,liver_metastasis,tumor epithelial,spatially_contiguous_random_core,2773,278,1000,-0.3661517005164968,-0.13829096743448563,-0.2611688889577816,0.12873890869382157,-0.22786073308201119,0.000999000999000999,True
GSE274557,GSM8452857_Pt-4B,4B,liver_metastasis,myCAF/matrix,spatially_contiguous_random_core,2773,278,1000,-0.524935945559793,-0.1298975426794564,-0.43254021305572027,0.18419961761381762,-0.39503840288033654,0.000999000999000999,True
GSE274557,GSM8452858_Pt-4C,4C,lung_metastasis,IFN/MHC,spatially_contiguous_random_core,2623,263,1000,-0.11539567101454726,-0.21908538249513615,-0.3416725491808994,0.20986350712893073,0.10368971148058889,0.6333666333666333,False
GSE274557,GSM8452858_Pt-4C,4C,lung_metastasis,immune-core,spatially_contiguous_random_core,2623,263,1000,-0.1935041463452228,-0.1632150151796028,-0.3068919543512888,0.20836127674089588,-0.030289131165620015,0.45554445554445555,True
GSE274557,GSM8452858_Pt-4C,4C,lung_metastasis,tumor-aggressive,spatially_contiguous_random_core,2623,263,1000,0.029957814334841328,-0.17656906933369315,-0.47853374355401634,0.326423661165936,0.20652688366853447,0.6633366633366633,False
GSE274557,GSM8452858_Pt-4C,4C,lung_metastasis,SPP1/TAM,spatially_contiguous_random_core,2623,263,1000,-0.32387950294156076,-0.07323805188645088,-0.24313149837896467,0.09349266837919862,-0.2506414510551099,0.000999000999000999,True
GSE274557,GSM8452858_Pt-4C,4C,lung_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,2623,263,1000,-0.24825682238009064,-0.2386726003520584,-0.4426000516150427,0.0601783954919661,-0.009584222028032247,0.4485514485514486,True
GSE274557,GSM8452858_Pt-4C,4C,lung_metastasis,tumor epithelial,spatially_contiguous_random_core,2623,263,1000,0.20489084503414023,-0.11094462308038493,-0.2113514081928248,0.1759075857770097,0.3158354681145252,0.997002997002997,False
GSE274557,GSM8452858_Pt-4C,4C,lung_metastasis,myCAF/matrix,spatially_contiguous_random_core,2623,263,1000,-0.434207982399371,-0.06114116410155962,-0.12958055464966658,0.011504173405403554,-0.37306681829781135,0.000999000999000999,True
GSE274557,GSM8452859_Pt-4D,4D,peritoneal_metastasis,IFN/MHC,spatially_contiguous_random_core,3493,350,1000,-0.1773771671481954,0.022827686846466057,-0.2370982215078669,0.3043937631418901,-0.20020485399466145,0.23476523476523475,True
GSE274557,GSM8452859_Pt-4D,4D,peritoneal_metastasis,immune-core,spatially_contiguous_random_core,3493,350,1000,-0.283737381183081,-0.0026587939224743387,-0.3774680101903226,0.3976755491762836,-0.2810785872606067,0.25674325674325676,True
GSE274557,GSM8452859_Pt-4D,4D,peritoneal_metastasis,tumor-aggressive,spatially_contiguous_random_core,3493,350,1000,0.20564898696891465,-0.1488849375934469,-0.3668496658755929,0.31989404644398334,0.35453392456236155,0.7712287712287712,False
GSE274557,GSM8452859_Pt-4D,4D,peritoneal_metastasis,SPP1/TAM,spatially_contiguous_random_core,3493,350,1000,-0.2491608925470344,-0.04913600687646352,-0.1508454618057415,0.004076173222710949,-0.2000248856705709,0.000999000999000999,True
GSE274557,GSM8452859_Pt-4D,4D,peritoneal_metastasis,TGF-beta/EMT,spatially_contiguous_random_core,3493,350,1000,-0.14284893713763522,-0.09650099695898665,-0.3111975796559214,0.15374126251165798,-0.04634794017864857,0.42357642357642356,True
GSE274557,GSM8452859_Pt-4D,4D,peritoneal_metastasis,tumor epithelial,spatially_contiguous_random_core,3493,350,1000,0.05354021088035849,-0.05706790404212914,-0.31130244087467407,0.2342727387551439,0.11060811492248764,0.6423576423576424,False
GSE274557,GSM8452859_Pt-4D,4D,peritoneal_metastasis,myCAF/matrix,spatially_contiguous_random_core,3493,350,1000,-0.6231636052563033,0.011938036038165505,-0.5832434594017346,0.5258218017395443,-0.6351016412944688,0.000999000999000999,True
GSE274557,GSM8452860_Pt-5A,5A,primary_tumor,IFN/MHC,spatially_contiguous_random_core,2931,294,1000,-0.006120452082141804,0.0031512605488214765,-0.16313170051044104,0.22799758265926634,-0.00927171263096328,0.46653346653346656,True
GSE274557,GSM8452860_Pt-5A,5A,primary_tumor,immune-core,spatially_contiguous_random_core,2931,294,1000,-0.16434768259017699,0.015427373305370575,-0.09867393758615638,0.24560332522562217,-0.17977505589554757,0.000999000999000999,True
GSE274557,GSM8452860_Pt-5A,5A,primary_tumor,tumor-aggressive,spatially_contiguous_random_core,2931,294,1000,-0.2428072092506568,0.11641740250405784,-0.2595322154377426,0.33412304661015757,-0.35922461175471465,0.1008991008991009,True
GSE274557,GSM8452860_Pt-5A,5A,primary_tumor,SPP1/TAM,spatially_contiguous_random_core,2931,294,1000,-0.3812344318527885,0.08525393938765621,-0.24471468693927226,0.28566116560405513,-0.46648837124044473,0.000999000999000999,True
